Dim,Sparsity,conditionOnlyCanonical,conditionOnlyMean,mccc,mccm,mmcc,mmcm
600.0,0.5,0.22000000000116413,0.1899999999986904,0.4899999999979627,0.4700000000011642,0.0,0.01000000000021828
600.0,0.6,0.28000000000065484,0.2399999999997817,0.4899999999997817,0.5100000000002183,0.0,0.01000000000021828
600.0,0.6999944444444445,0.2399999999997817,0.2600000000002183,0.7100000000000364,0.5299999999997453,0.0,0.01000000000021828
600.0,0.8,0.22999999999956344,0.22999999999956344,0.6700000000000728,0.5,0.0,0.01000000000021828
600.0,0.9,0.25,0.2699999999999818,1.8800000000001087,0.6399999999994179,0.0,0.01000000000021828
700.0,0.1,0.31999999999970896,0.4500000000007276,3.699999999999818,1.0300000000002,0.01000000000021828,0.0
700.0,0.2,0.2900000000008731,0.2999999999992724,0.7800000000002001,0.7600000000002183,0.0,0.01000000000021828
700.0,0.3,0.569999999999709,0.2900000000008731,1.25,0.8599999999987631,0.009999999999763531,0.01000000000021828
700.0,0.4,0.4100000000003092,0.3599999999996726,2.1999999999989086,0.7999999999992724,0.0,0.01000000000021828
700.0,0.5,0.27999999999883585,0.33000000000174623,0.8200000000001637,1.1099999999996726,0.01000000000021828,0.0
700.0,0.6,1.950000000000728,1.5799999999999272,1.4099999999998545,1.1000000000003638,0.0,0.01000000000021828
700.0,0.699995918367347,0.4499999999989086,0.75,0.9400000000023284,3.0299999999988367,0.0,0.01000000000021828
700.0,0.8,0.3000000000010914,0.32999999999992724,1.3499999999985448,1.3100000000013097,0.01000000000021828,0.0
700.0,0.9,0.43000000000029104,0.42000000000189175,0.9099999999998544,0.9300000000002908,0.009999999998399293,0.0
800.0,0.1,1.2100000000027649,0.8199999999997092,1.4399999999986903,0.7900000000008731,0.0,0.019999999998617568
800.0,0.2,0.2999999999992724,0.27999999999883585,1.6100000000001269,2.4699999999998,0.0,0.01000000000021828
800.0,0.3,0.32999999999992724,0.31999999999970896,2.0999999999985453,1.440000000000509,0.0,0.01000000000021828
800.0,0.4,0.6499999999978172,0.6999999999989086,1.6399999999994184,2.0,0.01000000000021828,0.0
800.0,0.5,0.4700000000011642,0.680000000000291,1.7100000000027649,1.7699999999999818,0.0,0.01000000000021828
800.0,0.6,0.3099999999994907,0.3100000000013097,1.059999999999491,1.5200000000004366,0.0,0.019999999998617568
800.0,0.699996875,0.4399999999986903,2.559999999999945,1.2900000000008731,1.4499999999989086,0.0,0.0
800.0,0.8,0.5499999999992724,0.3799999999996544,2.959999999999127,3.2300000000000177,0.0,0.01000000000021828
800.0,0.9,0.42000000000189175,0.5799999999999272,1.3900000000003274,1.4700000000011642,0.009999999999763531,0.01000000000021828
900.0,0.1,0.6900000000000546,0.5200000000004366,1.7299999999995634,2.590000000000145,0.009999999999763531,0.01000000000021828
900.0,0.2,1.1000000000003638,0.3899999999998727,2.319999999999709,2.4400000000005093,0.0,0.01000000000021828
900.0,0.3,1.5,1.7199999999993452,1.6499999999978172,2.2600000000002183,0.0,0.01000000000021828
900.0,0.4,0.8500000000003638,0.6100000000005821,2.3000000000029104,2.2299999999995634,0.01000000000021828,0.02000000000043656
900.0,0.5,0.9000000000014552,1.6900000000000546,1.5100000000002185,1.860000000000128,0.0,0.01000000000021828
900.0,0.6,0.7399999999997817,0.4200000000000728,2.2400000000016007,4.2699999999986185,0.01000000000021828,0.0
900.0,0.6999975308641976,3.2100000000000364,1.5300000000024738,2.5799999999981083,2.9600000000000364,0.0,0.0
900.0,0.8,0.6399999999994179,0.7199999999997999,3.319999999999709,2.5300000000002,0.009999999998399293,0.0
900.0,0.9,0.9799999999995634,0.7100000000009459,2.3299999999999272,1.950000000000728,0.02000000000043656,0.01000000000021828
1000.0,0.1,1.9300000000002908,1.0,3.909999999999856,1.7899999999990541,0.01000000000021828,0.019999999998617568
1000.0,0.2,0.569999999999709,0.5500000000010914,3.399999999999636,4.050000000000182,0.009999999998399293,0.01000000000021828
1000.0,0.3,0.4899999999997817,0.6000000000003638,3.0299999999988367,4.389999999999418,0.01000000000021828,0.009999999998399293
1000.0,0.4,0.8400000000001455,0.5099999999983993,2.2299999999995634,1.7299999999995634,0.0,0.01000000000021828
1000.0,0.5,1.0900000000001455,1.0399999999999636,2.6199999999998917,3.7600000000020373,0.0,0.01000000000021828
1000.0,0.6,2.1399999999994184,1.940000000000509,1.1300000000010186,2.1199999999989814,0.01000000000021828,0.0
1000.0,0.699998,2.7000000000007276,1.1599999999998545,2.340000000000145,3.8899999999994175,0.0,0.0
1000.0,0.8,0.8500000000003638,0.680000000000291,1.8299999999981085,1.9200000000000728,0.01000000000021828,0.0
1000.0,0.9,0.6899999999986903,0.6700000000018917,2.969999999999345,1.7000000000007276,0.0,0.009999999998399293
1100.0,0.1,3.0799999999999272,1.8800000000001087,2.7600000000002183,3.669999999999845,0.01000000000021828,0.030000000000654836
1100.0,0.2,0.8199999999997092,2.8799999999992,3.4800000000000177,2.8400000000001446,0.0,0.01000000000021828
1100.0,0.3,0.8700000000001182,0.9200000000000728,2.3199999999999363,3.2200000000011637,0.009999999998399293,0.0
1100.0,0.4,0.8199999999997092,0.8800000000010186,5.659999999999855,2.150000000000091,0.0,0.0
1100.0,0.5,1.210000000000946,1.3899999999998731,3.899999999999636,3.5699999999999363,0.0,0.01000000000021828
1100.0,0.6,1.289999999999054,1.2700000000004366,3.469999999999345,3.890000000001237,0.0,0.01000000000021828
1100.0,0.699998347107438,1.190000000000509,2.4400000000000546,2.380000000001018,3.100000000000364,0.0,0.01000000000021828
1100.0,0.8,1.2299999999995634,0.9900000000016008,3.9000000000000914,5.399999999999636,0.0,0.030000000000654836
1100.0,0.9,0.8099999999994907,0.7800000000006548,3.7000000000007276,2.1900000000005093,0.0,0.02000000000043656
1200.0,0.1,1.0,1.1999999999989086,3.4799999999995634,3.849999999998545,0.0,0.01000000000021828
1200.0,0.2,2.819999999999709,3.8299999999999272,4.869999999998981,4.780000000000655,0.010000000002037268,0.0
1200.0,0.3,1.2400000000006912,4.0,2.819999999999709,4.780000000000655,0.0,0.01000000000021828
1200.0,0.4,1.3999999999996362,1.2200000000011642,4.680000000000291,2.680000000000291,0.0,0.01000000000021828
1200.0,0.5,1.300000000000182,1.3800000000001091,4.359999999996944,2.680000000000291,0.0,0.01000000000021828
1200.0,0.6,1.0799999999999272,1.8600000000005816,3.8299999999999272,4.430000000000291,0.009999999998399293,0.01000000000021828
1200.0,0.6999986111111111,1.1599999999998545,1.0599999999976717,4.209999999999127,3.319999999999709,0.0,0.0
1200.0,0.8,1.0600000000013097,2.4700000000002547,2.9899999999997817,2.720000000001164,0.0,0.01000000000021828
1200.0,0.9,2.340000000000145,1.25,2.6599999999998545,3.4200000000000728,0.019999999999527063,0.01000000000021828
1300.0,0.1,1.0599999999999454,1.2799999999988358,4.4699999999998,3.0499999999992724,0.01000000000021828,0.0
1300.0,0.2,4.0299999999997445,2.1500000000014547,3.1099999999996726,4.160000000000308,0.0,0.009999999998399293
1300.0,0.3,3.4299999999998363,3.2099999999995816,3.979999999999563,4.139999999999873,0.009999999998399293,0.01000000000021828
1300.0,0.4,2.1900000000000546,1.9899999999997813,4.150000000000091,2.959999999999127,0.009999999999763531,0.0
1300.0,0.5,1.550000000000182,3.3300000000017462,4.06000000000131,2.4199999999982538,0.009999999998399293,0.01000000000021828
1300.0,0.6,2.180000000000291,2.469999999999345,6.559999999999491,3.909999999999856,0.0,0.01000000000021828
1300.0,0.6999988165680473,2.099999999999909,1.5100000000002185,3.5399999999999636,2.6600000000003092,0.009999999999763531,0.0
1300.0,0.8,2.130000000001018,1.9600000000009457,5.369999999998982,3.5100000000002183,0.0,0.01000000000021828
1300.0,0.9,1.2599999999997635,1.139999999999418,3.280000000000655,5.529999999998837,0.009999999999763531,0.01000000000021828
1400.0,0.1,2.4899999999979627,3.0299999999988367,4.3400000000001455,3.8899999999994175,0.0,0.0
1400.0,0.2,1.4300000000002908,2.779999999998836,3.2899999999999636,4.779999999998836,0.01000000000021828,0.0
1400.0,0.3,4.239999999999782,1.9200000000000728,3.6100000000005816,3.9399999999996,0.009999999998399293,0.0
1400.0,0.4,1.8600000000005816,2.430000000000291,4.829999999998108,4.539999999999964,0.009999999998399293,0.009999999998399293
1400.0,0.5,4.3700000000008,1.890000000000328,3.650000000001455,4.270000000000437,0.009999999998399293,0.0
1400.0,0.6,2.5799999999999272,2.180000000000291,4.290000000000873,5.25,0.01000000000021828,0.01000000000021828
1400.0,0.6999989795918368,2.1899999999996003,1.4799999999995634,5.369999999999892,4.170000000000074,0.01000000000021828,0.01000000000021828
1400.0,0.8,2.6199999999998917,2.0100000000020373,4.369999999998981,4.520000000000437,0.01000000000021828,0.0
1400.0,0.9,1.4200000000018915,2.1499999999978168,3.4399999999986903,4.369999999998981,0.01000000000021828,0.01000000000021828
1500.0,0.1,2.969999999999345,1.5299999999999727,4.2699999999986185,4.530000000000655,0.01000000000021828,0.01000000000021828
1500.0,0.2,3.4100000000000823,1.8400000000001453,4.429999999998472,4.3400000000001455,0.009999999999990905,0.01000000000021828
1500.0,0.3,3.2699999999995266,2.550000000000181,4.890000000000098,5.229999999999563,0.01000000000021828,0.01000000000021828
1500.0,0.4,2.539999999999964,2.6200000000008004,4.930000000000291,5.850000000000138,0.009999999999990905,0.019999999999527063
1500.0,0.5,2.1400000000003274,2.1400000000003274,4.75,5.559999999999491,0.0,0.01000000000021828
1500.0,0.6,2.1299999999991996,1.8799999999991999,7.639999999999418,4.729999999999563,0.0,0.0
1500.0,0.6999991111111111,2.470000000000028,1.9300000000002908,4.889999999999873,3.979999999999563,0.009999999999990905,0.01000000000021828
1500.0,0.8,3.0900000000001446,2.8900000000001,6.5299999999997445,6.400000000000091,0.01000000000021828,0.0
1500.0,0.9,3.0799999999999272,3.030000000000655,5.0799999999999255,6.160000000000082,0.0,0.01000000000021828
1600.0,0.1,3.2300000000013824,3.1700000000000728,5.869999999998982,5.160000000000308,0.0,0.0
1600.0,0.2,1.8600000000005816,2.360000000000582,4.140000000000327,5.210000000000947,0.0,0.01000000000021828
1600.0,0.3,3.0999999999999086,2.569999999999709,5.350000000000363,4.850000000000363,0.0,0.009999999998399293
1600.0,0.4,2.209999999999127,3.940000000000509,5.650000000000091,5.739999999999782,0.01000000000021828,0.0
1600.0,0.5,2.7299999999995634,2.7299999999995634,5.239999999999783,5.2300000000013815,0.0,0.01000000000021828
1600.0,0.6,4.25,3.0700000000015284,4.779999999998836,5.430000000000291,0.0,0.01000000000021828
1600.0,0.69999921875,2.6299999999992,3.7600000000002174,5.220000000001164,5.0,0.0,0.01000000000021828
1600.0,0.8,2.9899999999997817,3.130000000000109,5.389999999999418,5.0,0.01000000000021828,0.01000000000021828
1600.0,0.9,3.600000000000364,3.8400000000001455,4.6200000000008,5.529999999999973,0.0,0.0
1700.0,0.1,3.0100000000020373,2.289999999999054,3.9899999999997817,6.360000000000582,0.01000000000021828,0.01000000000021828
1700.0,0.2,3.770000000000437,4.259999999998399,4.880000000001019,6.079999999999927,0.0,0.0
1700.0,0.3,2.869999999999891,3.4200000000018917,5.769999999999528,4.790000000000873,0.009999999999308784,0.02000000000043656
1700.0,0.4,2.25,2.8400000000001446,5.8400000000001455,5.0799999999999255,0.009999999998399293,0.0
1700.0,0.5,3.2999999999992724,2.9700000000011637,5.440000000000509,5.529999999998837,0.01000000000021828,0.0
1700.0,0.6,4.260000000000218,2.540000000000873,5.799999999999272,4.2300000000013815,0.01000000000021828,0.019999999998617568
1700.0,0.6999993079584775,3.2100000000000364,2.5799999999999272,4.690000000002328,4.930000000000291,0.0,0.01000000000021828
1700.0,0.8,4.0900000000001455,3.1399999999994184,4.760000000000217,5.550000000000181,0.0,0.01000000000021828
1700.0,0.9,2.530000000000655,3.4899999999997817,6.659999999999855,4.9200000000000745,0.0,0.0
1800.0,0.1,3.4600000000009463,3.979999999999563,6.299999999999272,5.330000000001746,0.0,0.0
1800.0,0.2,3.180000000000291,3.2299999999995634,6.569999999999709,6.019999999999982,0.0,0.0
1800.0,0.3,4.390000000000327,3.449999999999818,5.529999999998837,7.159999999999855,0.01000000000021828,0.0
1800.0,0.4,5.619999999998982,2.3700000000008004,6.110000000000582,7.099999999999454,0.0,0.01000000000021828
1800.0,0.5,3.3100000000000582,3.659999999999856,6.339999999999918,5.850000000000364,0.009999999999990905,0.0
1800.0,0.6,3.710000000000037,2.2799999999997453,5.759999999999309,5.2000000000007285,0.0,0.01000000000021828
1800.0,0.6999993827160493,3.0899999999999177,3.4700000000011637,6.260000000000218,6.0499999999999545,0.0,0.01000000000021828
1800.0,0.8,2.9099999999998545,3.149999999999636,5.850000000000364,5.289999999999964,0.0,0.01000000000021828
1800.0,0.9,4.18999999999869,3.729999999999563,5.980000000000018,5.879999999999996,0.01000000000021828,0.01000000000021828
1900.0,0.1,5.669999999998254,3.6200000000008,5.920000000001893,6.930000000000291,0.0,0.009999999998399293
1900.0,0.2,5.699999999999817,4.650000000000546,6.549999999999272,6.799999999999272,0.0,0.01000000000021828
1900.0,0.3,4.360000000000582,4.619999999999892,6.459999999999128,6.790000000000872,0.0,0.01000000000021828
1900.0,0.4,3.25,3.7000000000007276,6.670000000000073,6.4799999999995626,0.0,0.01000000000021828
1900.0,0.5,4.260000000000218,2.779999999998836,6.430000000000291,5.920000000000073,0.01000000000021828,0.0
1900.0,0.6,2.9499999999989086,4.630000000001019,6.409999999999855,5.460000000000948,0.01000000000021828,0.0
1900.0,0.6999994459833795,4.449999999999818,3.2199999999975266,7.509999999999309,6.030000000000657,0.0,0.01000000000021828
1900.0,0.8,3.630000000001018,3.1100000000005816,6.030000000002474,6.509999999998399,0.0,0.01000000000021828
1900.0,0.9,4.760000000000217,3.719999999999345,6.460000000002765,7.329999999999927,0.009999999999308784,0.0
2000.0,0.1,4.0,4.1799999999993815,6.25,8.030000000002474,0.0,0.0
2000.0,0.2,3.819999999999709,4.919999999998254,6.709999999999128,7.049999999999272,0.010000000002037268,0.0
2000.0,0.3,4.690000000002328,3.609999999998763,7.360000000000582,6.649999999999636,0.0,0.0
2000.0,0.4,4.31000000000131,5.510000000000218,7.080000000001746,7.279999999999744,0.0,0.01000000000021828
2000.0,0.5,4.519999999996799,4.510000000000217,7.229999999999562,7.940000000000509,0.009999999998399293,0.01000000000021828
2000.0,0.6,4.470000000001164,6.159999999999855,6.219999999999343,8.260000000000218,0.0,0.009999999998399293
2000.0,0.6999995,4.890000000000327,4.0,6.06000000000131,7.510000000000218,0.0,0.01000000000021828
2000.0,0.8,4.369999999999891,5.430000000000291,7.369999999998982,7.579999999999927,0.01000000000021828,0.02000000000043656
2000.0,0.9,4.869999999999892,5.490000000001601,7.430000000000291,7.279999999999744,0.009999999998399293,0.01000000000021828
2100.0,0.1,4.9900000000002365,5.489999999999782,8.690000000000055,9.670000000000073,0.01000000000021828,0.01000000000021828
2100.0,0.2,7.180000000000291,5.1200000000008,6.569999999999709,9.930000000000293,0.0,0.01000000000021828
2100.0,0.3,3.729999999999563,4.650000000000091,7.8400000000001455,8.680000000000291,0.0,0.01000000000021828
2100.0,0.4,6.0900000000001455,4.569999999999709,6.329999999999927,8.990000000001599,0.0,0.01000000000021828
2100.0,0.5,5.289999999999053,5.190000000000055,6.9499999999989095,8.699999999998909,0.0,0.01000000000021828
2100.0,0.6,5.280000000000655,3.7399999999997817,7.709999999999128,9.270000000000435,0.0,0.01000000000021828
2100.0,0.6999995464852607,5.299999999999272,4.730000000003201,10.300000000001091,8.389999999999873,0.01000000000021828,0.0
2100.0,0.8,4.200000000000273,5.6200000000008,6.790000000000872,9.75,0.0,0.01000000000021828
2100.0,0.9,3.569999999999709,4.350000000000364,6.149999999999636,8.600000000000364,0.0,0.02000000000043656
2200.0,0.1,5.1700000000000745,6.2400000000002365,8.069999999999709,9.930000000000293,0.0,0.0
2200.0,0.2,6.279999999998838,5.069999999999709,7.300000000002909,9.109999999998763,0.0,0.0
2200.0,0.3,4.8000000000010905,7.4699999999998,8.059999999999489,8.909999999999851,0.01000000000021828,0.01000000000021828
2200.0,0.4,5.469999999999343,4.790000000000873,7.1200000000008,9.840000000000149,0.0,0.01000000000021828
2200.0,0.5,5.779999999998838,4.9800000000013815,6.970000000001162,9.3799999999992,0.0,0.019999999998617568
2200.0,0.6,4.290000000000873,4.239999999999782,6.639999999999418,9.219999999999343,0.01000000000021828,0.01000000000021828
2200.0,0.6999995867768595,4.440000000000509,5.639999999999873,7.670000000000073,10.690000000000056,0.0,0.0
2200.0,0.8,5.909999999999855,5.739999999999782,8.5,10.790000000000873,0.009999999999763531,0.0
2200.0,0.9,4.8400000000001455,5.059999999999945,8.25,9.75,0.0,0.01000000000021828
2300.0,0.1,5.460000000002765,5.6799999999993815,8.1899999999996,9.990000000001599,0.0,0.009999999998399293
2300.0,0.2,6.93999999999869,5.0,7.459999999999128,9.770000000000435,0.009999999998399293,0.01000000000021828
2300.0,0.3,5.760000000000218,4.4500000000007285,7.489999999999782,9.210000000000946,0.009999999999308784,0.01000000000021828
2300.0,0.4,4.909999999999855,5.460000000000948,7.599999999999454,8.799999999999274,0.009999999999308784,0.0
2300.0,0.5,4.6299999999992005,6.7299999999995626,7.440000000000509,11.829999999999929,0.0,0.01000000000021828
2300.0,0.6,6.200000000000728,4.760000000000217,8.809999999999489,8.590000000000147,0.0,0.009999999998399293
2300.0,0.6999996219281663,5.100000000000363,4.81000000000131,8.37999999999738,10.930000000000293,0.0,0.0
2300.0,0.8,5.139999999999418,6.210000000000036,9.309999999997672,9.729999999999565,0.0,0.01000000000021828
2300.0,0.9,5.680000000000291,7.0,8.819999999999709,9.289999999999054,0.01000000000021828,0.01000000000021828
2400.0,0.1,7.239999999997963,6.080000000001746,9.299999999999274,11.030000000002477,0.0,0.01000000000021828
2400.0,0.2,7.049999999999727,6.110000000000127,9.180000000000293,10.2699999999968,0.01000000000021828,0.0
2400.0,0.3,7.2100000000000355,6.3000000000029095,7.9099999999998545,9.709999999999127,0.0,0.01000000000021828
2400.0,0.4,7.520000000000437,5.100000000002184,8.200000000000728,9.200000000000726,0.01000000000021828,0.0
2400.0,0.5,6.659999999999855,5.680000000000291,7.890000000001238,10.079999999999927,0.009999999998399293,0.0
2400.0,0.6,5.970000000001162,5.680000000000291,9.420000000000073,10.3799999999992,0.0,0.01000000000021828
2400.0,0.6999996527777778,6.630000000000107,5.069999999999709,7.920000000001893,10.860000000000582,0.0,0.01000000000021828
2400.0,0.8,7.809999999999945,6.650000000001455,7.9399999999996,11.579999999999929,0.0,0.01000000000021828
2400.0,0.9,5.659999999999855,6.680000000000291,10.140000000001237,11.0,0.0,0.02000000000043656
2500.0,0.1,7.200000000000728,6.5,11.299999999999272,11.340000000000146,0.0,0.009999999998399293
2500.0,0.2,7.539999999999052,5.5,9.990000000000693,10.209999999999127,0.0,0.009999999998399293
2500.0,0.3,5.229999999999563,7.430000000000291,8.600000000000364,10.390000000000327,0.0,0.01000000000021828
2500.0,0.4,6.880000000000107,6.18999999999869,9.320000000000617,11.549999999999272,0.01000000000021828,0.0
2500.0,0.5,5.509999999998399,6.259999999998399,8.960000000000946,10.010000000000217,0.01000000000021828,0.0
2500.0,0.6,6.829999999999927,9.799999999999274,8.489999999999782,11.959999999999127,0.01000000000021828,0.0
2500.0,0.69999968,5.899999999999636,5.909999999999855,9.6299999999992,11.1200000000008,0.0,0.01000000000021828
2500.0,0.8,7.700000000000728,6.210000000000036,8.630000000000111,10.159999999999851,0.0,0.01000000000021828
2500.0,0.9,7.069999999999709,5.6299999999992005,10.519999999999527,11.459999999999127,0.009999999999308784,0.0
2600.0,0.1,6.769999999999982,8.649999999999636,10.66999999999996,11.450000000000045,0.0,0.009999999999308784
2600.0,0.2,8.059999999999945,6.150000000000091,9.5600000000004,11.75,0.0,0.01000000000021828
2600.0,0.3,6.350000000000364,8.269999999999982,9.489999999999783,12.63000000000102,0.0,0.0
2600.0,0.4,7.490000000000008,7.299999999999272,10.25,11.139999999999986,0.0,0.01000000000021828
2600.0,0.5,6.680000000000291,6.190000000000055,9.409999999999851,12.340000000000146,0.0,0.0
2600.0,0.6,9.86999999999989,9.8100000000004,13.670000000000071,10.520000000000435,0.01000000000021828,0.0
2600.0,0.6999997041420118,6.889999999999873,6.940000000000509,9.800000000001091,11.920000000000071,0.01000000000021828,0.0
2600.0,0.8,8.180000000000291,6.519999999998618,10.190000000000056,11.840000000000146,0.01000000000021828,0.009999999999308784
2600.0,0.9,6.260000000000218,7.92999999999995,9.5,11.419999999999964,0.0,0.01000000000021828
2700.0,0.1,9.220000000000256,7.6599999999998545,11.350000000000026,12.509999999999993,0.0,0.009999999999308784
2700.0,0.2,8.010000000000218,8.610000000000014,11.829999999999929,12.550000000001091,0.0,0.0
2700.0,0.3,7.940000000000509,6.950000000000728,10.579999999999927,12.590000000000146,0.0,0.02000000000043656
2700.0,0.4,7.180000000000291,7.559999999999491,9.750000000000009,11.439999999999998,0.010000000000005116,0.01000000000021828
2700.0,0.5,7.489999999999981,7.569999999999709,10.379999999999997,13.850000000000007,0.010000000000019328,0.01000000000021828
2700.0,0.6,7.4600000000000355,6.6799999999993815,11.239999999999783,12.239999999999785,0.0,0.01000000000021828
2700.0,0.6999997256515775,8.0,5.519999999999981,12.0,12.699999999999818,0.009999999999990905,0.01000000000021828
2700.0,0.8,7.339999999999975,7.0800000000000125,11.950000000000728,12.820000000000027,0.010000000000019328,0.009999999999308784
2700.0,0.9,7.760000000000218,6.569999999999709,12.01,12.62,0.010000000000005116,0.01000000000021828
2800.0,0.1,9.56000000000131,7.280000000000657,10.540000000000873,14.219999999999347,0.01000000000021828,0.0
2800.0,0.2,10.38000000000011,9.550000000000182,11.649999999999634,13.090000000000146,0.0,0.01000000000021828
2800.0,0.3,9.739999999999783,7.8900000000003265,11.969999999999347,13.849999999998545,0.01000000000021828,0.01000000000021828
2800.0,0.4,7.569999999999709,8.8799999999992,11.409999999999854,13.610000000000582,0.0,0.01000000000021828
2800.0,0.5,8.139999999999418,8.719999999999345,11.029999999998836,12.680000000000293,0.01000000000021828,0.0
2800.0,0.6,10.040000000000873,6.6999999999989095,10.820000000001528,15.059999999999487,0.01000000000021828,0.0
2800.0,0.6999997448979591,7.729999999999562,6.159999999999855,12.769999999999527,13.430000000000293,0.0,0.01000000000021828
